425,YTK,ย่านตาขาว,Yan Ta Khao,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. ตรัง ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 29 ต.ค. 2552 ,-, 1. อนุมัติจ่ายไฟสวิตช์เกียร์ (Bay 3YB-01) และหม้อแปลง 50 MVA TP2 สฟฟ.ย่านตาขาว จ.ตรัง.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
426,BNF,บึง 2,Bueng 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 1 พ.ย. 2552 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
427,TYA,ธัญบุรี,Thanya Buri,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 19 ธ.ค. 2552 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 40 MVA
428,BSU,บางสมัคร 4,Bang Samak 4,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. ฉะเชิงเทรา ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 21 ธ.ค. 2552 ,-,TP1 ขนาด 50 MVA
429,KUR,คุระบุรี,Khura Buri,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. พังงา ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 29 ม.ค. 2553 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 50 MVA
430,KWU,คลองขวาง 3,Khlong Khwang 3,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. ฉะเชิงเทรา ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 14 มี.ค. 2553 ,-,TP1 ขนาด 50 MVA
431,DKA,ดอยสะเก็ด,Doi Saket,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. เชียงใหม่ ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 23 มี.ค. 2553 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
432,CHM,แจ้ห่ม,Chae Hom,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ลำปาง ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 21 เม.ย. 2553 ,-,TP1 ขนาด 25 MVA
433,WBT,วัดโบสถ์,Wat Bot,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. พิษณุโลก ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 27 พ.ค. 2553 ,-,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
434,PEA,เพชรบูรณ์ 1,Phetchabun 1,ถาวร ,22kV,-,Without NGR,จ. เพชรบูรณ์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 12 มิ.ย. 2553 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 25 MVA
435,CPB,ชุมพร2,Chumphon 2,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ชุมพร ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 12 ก.ค. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
436,PAS,ป่าซาง,Pa Sang,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ลำพูน ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 5 ส.ค. 2553 ,-,TP1 ขนาด 50 MVA
437,NIA,นิคมอุตสาหกรรมภาคเหนือ 1,Northern Industrial Estate 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ลำพูน ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 10 ส.ค. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
439,PKU,ภูเก็ต 3,Phuket 3,ชั่วคราว (Temporary Transformer) ,115-33kV,-,Without NGR,จ. ภูเก็ต ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 30 ก.ค. 2553 ,-,TP1 ขนาด 50 MVA
440,BLS,บ้านลาดทราย,Ban Latsai,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. พระนครศรีอยุธยา ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 29 ส.ค. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
441,OYL,อ้อมใหญ่ 3,Om Yai 3,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 28 ก.ย. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
442,TWA,ท่าวุ้ง,Tha Wung,ถาวร ,115-22kV, Breaker and a half,Without NGR,จ. ลพบุรี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 1 ต.ค. 2553 , 1. กจฟ. ขออนุมัติจ่ายไฟ 3YB-03 , TP1 และระบบจำหน่าย 22 kV เพิ่มเติม สฟฟ.ท่าวุ้ง.PDF ,TP1 ขนาด 50 MVA
443,PRI,พรหมบุรี,Phrom Buri,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. สิงห์บุรี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 13 ต.ค. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
444,KUK,ขุขันธ์,Khukhan,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ศรีสะเกษ ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 30 ต.ค. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
445,WIR,วิเชียรบุรี,Wichian Buri,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. เพชรบูรณ์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 3 พ.ย. 2553 , 1. ขออนุมัติจ่ายไฟสวิตช์เกียร์ระบบ 115, 22kV TP.2 เพิ่มเติม ที่ สฟฟ.วิเชียรบุรี จ.เพชรบูรณ์.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
446,LAK,ลาดหลุมแก้ว,Lat Lum Kaew,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 14 พ.ย. 2553 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
448,SEL,เสลภูมิ,Selaphum,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ร้อยเอ็ด ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 16 ก.พ. 2554 ,-,TP1 ขนาด 50 MVA
449,NAR,นางรอง,Nang Rong,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. บุรีรัมย์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 8 มี.ค. 2554 , 1. อนุมัติจ่ายไฟสวิตช์เกียร์ระบบ 115 kV จำนวน 3 ชุด ที่ สฟฟ.นางรอง จ.บุรีรัมย์.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
450,PCC,ปากช่อง 3,Pak Chong 3,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 28 เม.ย. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
451,IBU,อินทร์บุรี,In Buri,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. สิงห์บุรี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 1 พ.ค. 2554 ,-,TP1 ขนาด 50 MVA
452,BSO,บางแสน 2,Bang Saen 2,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 1 พ.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
453,BKU,บางขันธ์ 2,Bang Khan 2,ชั่วคราว (อื่นๆ) ,115-22kV,-,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 9 พ.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
454,BOR,บรบือ,Borabue,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. มหาสารคาม ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 31 พ.ค. 2554 , 1. อนุมัติจ่ายไฟผ่านสวิตช์เกียร์ระบบ 22 kV (เพิ่มเติม) ที่ สฟฟ.บรบือ จ.มหาสารคาม.pdf ,TP1 ขนาด 50 MVA
455,AKA,อมตะนคร 1,Amata Nakhon 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 19 มิ.ย. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
456,KUP,กุมภวาปี,Kumphawapi,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. อุดรธานี ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 27 มิ.ย. 2554 ,-,TP1 ขนาด 50 MVA
457,BOP,บ่อพลอย,Bo Phloi,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. กาญจนบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 10 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
458,CUM,ชุมพวง,Chum Phuang,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 19 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA
459,KAC,แกลง 3,Klaeng 3,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 20 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
460,CYN,เชียงยืน,Chiang Yun,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. มหาสารคาม ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 22 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA
461,KNI,เขื่องใน,Khuang Nai,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. อุบลราชธานี ,กฟฉ.2, อนุมัติจ่ายไฟ วันที่ 27 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA
462,SUB,สุรินทร์ 2,Surin 2,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. สุรินทร์ ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 29 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA
463,PLX,ปลวกแดง 4,Pluak Daeng 4,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 31 ก.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
464,BDH,บ้านดุง 2,Ban Dung 2,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. อุดรธานี ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 1 ก.พ. 2562 ,-, 1. ขออนุมัติจ่ายไฟหม้อแปลงไฟฟ้ากำลัง (TP.1) ขนาด 50 MVA ที่สถานีไฟฟ้าบ้านดุง 2 จ.อุดรธานี.pdf ,TP1 ขนาด 50 MVA
465,NRC,นครราชสีมา 3,Nakhon Ratchasima 3,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 6 ก.ย. 2554 , 1. อนุมัติจ่ายไฟสวิตช์เกียร์เพิ่มเติมสฟฟ.นครราชสีมา 3 เพื่อจ่ายไฟให้ น้ำตาลระยอง จ.ชัยภูมิ.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
466,SMF,สมุทรสาคร 6,Samut Sakhon 6,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 1 ต.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
467,BAM,บางปลาม้า,Bang Pla Ma,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สุพรรณบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 5 ต.ค. 2554 ,-,TP1 ขนาด 50 MVA
468,CDB,ชัยบาดาล 2,Chai Badan 2,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. ลพบุรี ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 20 พ.ย. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
469,SMU,สมุทรสาคร 8,Samut Sakhon 8,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 6 ธ.ค. 2554 , 1. ขออนุมัติจ่ายไฟสถานีไฟฟ้าสมุทรสาคร 8 (ชั่วคราว) ซึ่งติดตั้งในพื้นที่.pdf ,TP1 ขนาด 50 MVA
470,NVD,นวนคร 4,Nava Nakhon 4,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 22 ธ.ค. 2554 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
471,BPH,บางพระครู,Bang Phra Khru,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. พระนครศรีอยุธยา ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 15 ธ.ค. 2559 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
473,DMA,ด่านมะขามเตี้ย,Dan Makham Tia,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. กาญจนบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 11 ม.ค. 2555 ,-,TP1 ขนาด 50 MVA
474,AKU,อมตะนคร 6,Amata Nakhon 6,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 4 มี.ค. 2555 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
475,SPN,สองพี่น้อง,Song Phi Nong 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สุพรรณบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 15 มี.ค. 2555 ,-,TP1 ขนาด 50 MVA
476,PTU,พนมทวน,Phanom Thuan,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. กาญจนบุรี ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 30 เม.ย. 2555 ,-,TP1 ขนาด 50 MVA
477,CMU,หายยา,Hai Ya,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. เชียงใหม่ ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 19 มิ.ย. 2555 ,-,TP1 ขนาด 25 MVA
479,DTM,ดอนตูม,Don Tum,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. นครปฐม ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 8 ก.ค. 2555 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
480,KBJ,กบินทร์บุรี 2,Kabin Buri 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ปราจีนบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 27 ก.ค. 2555 , 1. ขออนุมัติจ่ายไฟหม้อแปลงไฟฟ้ากำลัง เพิ่มเติม ที่สถานีไฟฟ้ากบินทร์บุรี 2 จ.ปราจีนบุรี.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
482,PWU,ปักธงชัย,Pak Thong Chai,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. นครราชสีมา ,กฟฉ.3, อนุมัติจ่ายไฟ วันที่ 31 ส.ค. 2555 ,-,TP1 ขนาด 25 MVA
483,CMV,ฟ้าฮ่าม,Fa Ham,ชั่วคราว () ,115-22kV,-,Without NGR,จ. เชียงใหม่ ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 5 ก.ย. 2555 ,-,TP1 ขนาด 25 MVA
484,NKP,นิคมพัฒนา 1,Nikhom Phatthana 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 9 ก.ย. 2555 , 1. ขออนุมัติจ่ายไฟสวิตช์เกียร์ ระบบ 115 kV เพิ่มเติม (Bay 5YB-01) ที่สถานีไฟฟ้านิคมพัฒนา จ.ระยอง.pdf ,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
485,KHZ,เขาย้อย 2,Khao Yoi 2,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เพชรบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 19 ก.ย. 2555 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
487,NKB,หนองคาย 2,Nong Khai 2,ชั่วคราว () ,115-22kV,-,Without NGR,จ. หนองคาย ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 28 ก.ย. 2555 ,-,TP1 ขนาด 25 MVA
488,RIU,นิคมอุตสาหกรรมราชบุรี,Ratchaburi Industrial Estate,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ราชบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 12 ต.ค. 2555 ,-,TP1 ขนาด 50 MVA
489,PPB,พุนพิน 2,Phunphin 2,ถาวร ,115-33kV, H-Configuration,Without NGR,จ. สุราษฎร์ธานี ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 1 พ.ย. 2555 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
490,TUA,ทุ่งลุง,Thung Lung,ถาวร ,115-33kV, Main and Transfer,Without NGR,จ. สงขลา ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 8 พ.ย. 2555 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
491,PTA,ปัตตานี 1,Pattani 1,ถาวร ,33kV,-,Without NGR,จ. ปัตตานี ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 3 ธ.ค. 2555 ,-,KT1A ขนาด 50 MVA,KT2A ขนาด 25 MVA,KT3A ขนาด 25 MVA
492,BDA,บางกะดี,Bang Ka Di 1,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 25 พ.ค. 2560 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
493,MPA,มาบตาพุด 1,Maptaphut 1,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 1 ธ.ค. 2560 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
494,SME,สมุทรสาคร 5,Samut Sakhon 5,ถาวร ,115-22kV, Breaker and a half,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 3 ก.พ. 2556 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
496,KMB,เกาะสมุย 2,Ko Samui 2,ถาวร ,115-33kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สุราษฎร์ธานี ,กฟต.2, อนุมัติจ่ายไฟ วันที่ 2 มี.ค. 2556 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
498,KTD,กระทุ่มแบน 4,Krathum Baen 4,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 2 เม.ย. 2556 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
499,SSL,ศรีสัชนาลัย,Si Satchanalai,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. สุโขทัย ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 23 พ.ค. 2556 , 1. อนุมัติจ่ายไฟ Bay 1YB-01, 4YB-01 และ TP2 (เพิ่มเติม) ที่สถานีไฟฟ้าศรีสัชนาลัย จ.สุโขทัย.pdf , 2. กจฟ. ขออนุมัติจ่ายไฟ 3YB-01 เพิ่มเติม สฟฟ.ศรีสัช จ.สุโขทัย.pdf ,TP1 ขนาด 25 MVA,TP2 ขนาด 25 MVA
500,KTU,กระทุ่มแบน 6,Krathum Baen 6,ชั่วคราว () ,115-22kV,-,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 20 มิ.ย. 2556 ,-,TP1 ขนาด 25 MVA
502,NSU,นครสวรรค์ 4,Nakhon Sawan 4,ชั่วคราว () ,115-22kV,-,Without NGR,จ. นครสวรรค์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 27 มิ.ย. 2556 ,-,TP1 ขนาด 25 MVA
503,TSK,ทองแสนขัน,Thong Sean Khan,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. อุตรดิตถ์ ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 27 มิ.ย. 2556 ,-,TP1 ขนาด 25 MVA
504,BVU,บ่อทอง,Bo Thong,ชั่วคราว (Compact) ,115-22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 2 ก.ค. 2556 ,-,TP1 ขนาด 25 MVA
508,KIU,คลองสอง,Khlong Song,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 25 ก.ย. 2556 ,-,TP1 ขนาด 40 MVA
509,RGU,รังสิต 2,Rang Sit 2,ชั่วคราว (อื่นๆ) ,115-22kV,-,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 11 ต.ค. 2556 ,-,TP1 ขนาด 25 MVA
510,KKN,ควนขนุน,Khuan Khanun,ถาวร ,115-33kV, H-Configuration,Without NGR,จ. พัทลุง ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 15 พ.ย. 2556 ,-,TP2 ขนาด 50 MVA,TP2 ขนาด 50 MVA
511,RGA,รังสิต 1,Rang Sit 1,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 17 พ.ย. 2556 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
512,PSN,โพธิ์ไทรงาม,Pho Sai Ngam,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. พิจิตร ,กฟน.2, อนุมัติจ่ายไฟ วันที่ 29 พ.ย. 2556 ,-,TP1 ขนาด 25 MVA
516,AKC,อมตะนคร 3,Amata Nakhon 3,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 6 มี.ค. 2557 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
517,NPA,น้ำพุง,Nam Phung,ชั่วคราว (รับไฟผ่าน Recloser) ,22kV,-,Without NGR,จ. สกลนคร ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 8 เม.ย. 2557 ,-,KT1A ขนาด 12.5 MVA
518,HUU,หัวหิน 4,Hua Hin 4,ชั่วคราว (อื่นๆ) ,115-22kV,-,Without NGR,จ. ประจวบคีรีขันธ์ ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 25 พ.ค. 2557 ,-,TP1 ขนาด 50 MVA
519,THU,ท่าทราย 2,Tha Sai 2,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 30 มิ.ย. 2557 ,-,TP1 ขนาด 50 MVA
520,XPU,สวนผึ้ง,Suan Phueng,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. ราชบุรี ,กฟต.1, อนุมัติจ่ายไฟ วันที่ 9 ก.ค. 2557 ,-,TP1 ขนาด 50 MVA
521,PYV,พัทยาเหนือ 3,Pattaya Nua 3,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 14 ส.ค. 2557 ,-,TP1 ขนาด 50 MVA
522,SHN,สิงหนคร,Singha Nakhon,ถาวร ,115-33kV, H-Configuration,Without NGR,จ. สงขลา ,กฟต.3, อนุมัติจ่ายไฟ วันที่ 14 ส.ค. 2557 ,-,TP1 ขนาด 50 MVA
523,SMV,สมุทรสาคร 10,Samut Sakhon 10,ชั่วคราว (Temporary Transformer) ,115-22kV,-,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 2 พ.ย. 2557 ,-,TP1 ขนาด 50 MVA
524,CKN,เชียงของ,Chiang Khong,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. เชียงราย ,กฟน.1, อนุมัติจ่ายไฟ วันที่ 4 มิ.ย. 2561 ,-,TP1 ขนาด 25 MVA
525,SBR,ศรีบุญเรือง,Si Bun Ruang,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. หนองบัวลำภู ,กฟฉ.1, อนุมัติจ่ายไฟ วันที่ 25 พ.ย. 2557 , 1. ขออนุมัติจ่ายไฟสวิตช์เกียร์ (Bay 1YB-01) ที่สถานีไฟฟ้าศรีบุญเรือง จ.หนองบัวลำภู.pdf ,TP2 ขนาด 50 MVA
526,CON,ชนแดน,Chon Daen,ถาวร ,115-22kV, H-Configuration,Without NGR,จ. เพชรบูรณ์ ,กฟน.3, อนุมัติจ่ายไฟ วันที่ 17 ธ.ค. 2557 ,-,TP1 ขนาด 25 MVA
528,ACA,อมตะซิตี้,Amata City 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 7 ม.ค. 2558 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
529,ESA,อีสเทิร์นซีบอร์ด,Eastern Seaboard 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ระยอง ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 8 มี.ค. 2558 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
530,OND,อ้อมน้อย 4,Om Noi 4,ถาวร ,115-22kV, GIS-Indoor/Double Bus Singer Breaker,Without NGR,จ. สมุทรสาคร ,กฟก.3, อนุมัติจ่ายไฟ วันที่ 1 เม.ย. 2558 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
531,PZA,ปิ่นทอง 1,Pinthong 1,ถาวร ,115-22kV, Main and Transfer,Without NGR,จ. ชลบุรี ,กฟก.2, อนุมัติจ่ายไฟ วันที่ 7 มิ.ย. 2558 ,-,TP1 ขนาด 50 MVA,TP2 ขนาด 50 MVA
533,RSU,รังสิตใต้ 2,Rang Sit Tai 2,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ปทุมธานี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 3 เม.ย. 2560 ,-,TP1 ขนาด 50 MVA
534,KBV,กบินทร์บุรี 4,Kabin Buri 4,ชั่วคราว (Mobile Substation) ,115-22kV,-,Without NGR,จ. ปราจีนบุรี ,กฟก.1, อนุมัติจ่ายไฟ วันที่ 8 มี.ค. 2560 ,-,TP1 ขนาด 50 MVA
